Transaction_ID,Date,SKU_ID,Product_Name,Category_L1,Category_L2,Category_L3,Unit_Price,Unit_Cost,Quantity_Sold,Total_Sale_Amount,Discount_Applied,Promotion_ID,Payment_Method,Store_ID,Store_Location,Region,Stock_On_Hand,Customer_ID
TXN009582,2024-09-20,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,,118.08,3,477.24,0.0,,Gift Card,STR006,Port Keith,South,67,
TXN009583,2020-06-28,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,5,678.8,19.45,PROMO003,Credit Card,STR001,North Noahstad,South,13,
TXN009584,2024-12-16,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,3,597.24,0.0,,UPI,STR014,East Lydiamouth,West,68,
TXN009585,2021-08-01,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,3,403.59,19.72,PROMO003,Credit Card,STR001,North Noahstad,South,73,
TXN009586,2020-11-14,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,7,399.7,0.0,,UPI,STR005,Lake Chad,West,14,
TXN009587,2023-11-25,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,6,1194.48,8.93,PROMO004,Cash,STR009,West Michael,Northeast,71,
TXN009588,2020-08-24,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,10,1899.0,12.09,PROMO003,Cash,STR007,Port Jesseville,Midwest,13,
TXN009589,2023-03-19,SKU024,modern makeup play,Beauty,Makeup,Seasonal,169.92,110.84,1,169.92,0.0,,UPI,STR011,New Jessica,Midwest,43,
TXN009590,2024-07-09,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,9,193.68,0.0,,Credit Card,STR007,Port Jesseville,Midwest,68,
TXN009591,2023-05-05,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,3,519.99,6.96,PROMO005,Credit Card,STR009,West Michael,Northeast,73,
TXN009592,2022-03-06,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,1,121.96,0.0,,Credit Card,STR006,,South,0,
TXN009593,2023-03-30,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,3,304.38,0.0,,Credit Card,STR011,New Jessica,Midwest,66,6acac954-49a5-4d0d-a487-1ab3aa794de7
TXN009594,2023-04-12,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,9,1508.31,1.25,PROMO002,Credit Card,STR006,Port Keith,South,96,
TXN009595,2020-07-23,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,1,25.22,0.0,,UPI,STR013,Lake Mark,Northeast,22,
TXN009596,2023-10-21,SKU026,chic makeup option,Beauty,Makeup,Seasonal,102.84,54.87,9,925.56,0.0,,UPI,STR015,Adamsborough,South,0,1e8e06ed-0748-4379-bea7-f419a510af65
TXN009597,2024-03-15,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,4,750.36,0.0,,Credit Card,STR010,Jacquelineland,Northeast,23,
TXN009598,2023-02-12,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,9,226.98,0.0,,Cash,STR001,North Noahstad,South,72,
TXN009599,2024-05-02,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,,87.7,7,950.32,0.0,,Credit Card,STR012,South Noah,Northeast,96,fe8c9aab-7e38-4a19-86f7-b20ac3c49506
TXN009600,2020-09-21,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,120.04,79.55,7,840.28,0.0,,Credit Card,STR011,New Jessica,Midwest,0,bedd62a7-9950-411a-9114-e0daf87ae6de
TXN009601,2024-11-11,SKU017,Vintage Sneakers Knowledge,Footwear,Sneakers,Seasonal,180.59,111.93,2,361.18,0.0,,UPI,STR009,West Michael,Northeast,90,
TXN009602,2022-05-01,SKU023,Modern Pants Mouth,CLOTHING,Pants,Seasonal,194.66,141.83,2,389.32,18.56,PROMO002,UPI,STR015,Adamsborough,South,14,
TXN009603,2021-05-17,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,9,780.48,0.0,,UPI,STR004,New Kellystad,Midwest,64,
TXN009604,04/14/2020,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,13,2590.38,0.0,,UPI,STR014,East Lydiamouth,West,44,90c97f00-7b01-4fdd-94c0-b9e05c9c4570
TXN009605,2020-04-18,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,10,568.6,0.0,,Credit Card,STR001,North Noahstad,South,48,
TXN009606,2021-09-16,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,6,608.76,0.0,,Credit Card,STR015,Adamsborough,South,47,a0c45942-4206-4d80-9e4b-eb126fa22f92
TXN009607,2022-02-03,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,,61.16,4,487.2,0.0,,Credit Card,STR006,Port Keith,South,0,
TXN009608,2024-11-10,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,9,962.93,3.47,PROMO004,Credit Card,STR004,New Kellystad,Midwest,31,b1ba0bea-f969-4579-b9dd-cdd4af97fbd2
TXN009609,2020-04-29,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,6,668.94,12.02,PROMO001,Cash,STR009,West Michael,Northeast,57,
TXN009610,2022-08-02,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,8,405.6,0.0,,Credit Card,STR005,Lake Chad,West,72,
TXN009611,2021-07-09,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,2,103.46,0.0,,Credit Card,STR004,New Kellystad,Midwest,9,8334e524-5f8a-4e3c-9e9d-095bd17ad9bd
TXN009612,2021-01-19,SKU047,Bohemian Makeup Clearly,Beauty,Makeup,Casual,25.22,14.02,8,201.76,0.0,,Cash,STR007,Port Jesseville,Midwest,70,
TXN009613,2023-03-03,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,1,50.7,0.0,,Cash,STR012,South Noah,Northeast,94,d864465a-047d-4583-9344-7b2fbba31668
TXN009614,2022-01-19,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,10,867.2,0.0,,Gift Card,STR010,jacquelineland,Northeast,61,0efa8993-94e7-4f26-a9b0-5b3742710779
TXN009615,2022-04-11,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,4,64.71,0.0,,UPI,STR015,Adamsborough,South,65,
TXN009616,2023-12-01,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,2,269.06,0.0,,UPI,STR001,North Noahstad,South,1,
TXN009617,2021-07-26,SKU006,Vintage Sandals Election,Unknown,Sandals,Casual,28.38,21.41,9,255.42,0.0,,UPI,STR007,Port Jesseville,Midwest,94,
TXN009618,2022-09-27,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,2,271.52,0.0,,Credit Card,STR007,Port Jesseville,Midwest,76,e0d96670-7606-4a34-91d6-9f1125693e13
TXN009619,2020-09-02,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,2,243.6,0.0,,Cash,STR004,New Kellystad,Midwest,39,
TXN009620,2021-05-09,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,8,1557.28,0.0,,Credit Card,STR002,Cassandraton,West,69,29ce9bfa-5b7d-4d2d-a2af-f503b17aff6d
TXN009621,2022-07-21,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,7,1305.43,0.0,,Credit Card,STR012,South Noah,Northeast,0,
TXN009622,2021-12-07,SKU033,stylish pants discussion,Clothing,Pants,Seasonal,121.8,61.16,1,121.8,0.0,,Credit Card,STR009,West_Michael,Northeast,43,
TXN009623,2023-06-01,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,9,1791.72,0.0,,UPI,STR011,New Jessica,Midwest,51,
TXN009624,2024-12-29,SKU003,Elegant Belts Ago,Accessories,Belts,Seasonal,116.64,83.37,1,116.64,5.62,PROMO003,UPI,STR005,Lake Chad,West,22,
TXN009625,2024-01-03,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,,29.65,3,171.3,0.0,,Credit Card,STR013,Lake Mark,Northeast,34,
TXN009626,2020-08-18,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,,61.16,8,974.4,0.0,,Credit Card,STR008,Ramirezstad,South,68,
TXN009627,2024-02-02,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,7,950.32,0.0,,UPI,STR007,Port Jesseville,Midwest,74,6b65450b-5c75-452c-85cd-b96b0d8a16f3
TXN009628,2022-06-02,SKU038,Trendy Pants True,Clothing,Pants,Seasonal,21.52,15.46,1,21.52,13.1,PROMO005,Credit Card,STR007,Port Jesseville,Midwest,1,
TXN009629,2023-07-24,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,5,559.4,0.0,,Cash,STR009,West Michael,Northeast,55,5b21c9f0-f485-4088-a97f-b025a2e11798
TXN009630,2021-10-06,SKU005,Vintage Dresses Face,Clothing,Dresses,Seasonal,74.65,40.81,9,671.85,0.0,,Cash,STR008,Ramirezstad,South,61,
TXN009631,2022-01-03,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,7,575.54,1.04,PROMO004,UPI,STR015,Adamsborough,South,98,
TXN009632,2024-06-03,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,7,1329.3,0.0,,UPI,STR014,East Lydiamouth,West,0,8794ac7e-4aaa-4f99-8a34-041e0c78947b
TXN009633,2021-03-04,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,9,448.29,0.0,,Credit Card,STR012,South Noah,Northeast,20,
TXN009634,2020-11-17,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,8,974.4,2.31,PROMO004,Credit Card,STR006,Port Keith,South,82,
TXN009635,2022-03-18,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,10,1590.8,0.0,,UPI,STR001,North Noahstad,South,4,
TXN009636,2021-08-18,SKU009, Trendy Sneakers Since ,Footwear,Sneakers,Casual,18.71,10.63,10,187.1,0.0,,Cash,STR012,South Noah,Northeast,50,
TXN009637,2023-05-19,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,8,1519.2,0.0,,Gift Card,STR008,Ramirezstad,South,5,
TXN009638,2020-02-26,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,8,899.84,0.0,,UPI,STR002,Cassandraton,West,33,
TXN009639,2024-10-04,SKU006,Vintage Sandals Election,Footwears,Sandals,Casual,28.38,21.41,8,227.04,0.0,,Cash,STR011,New Jessica,Midwest,0,
TXN009640,2024-01-10,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,4,487.2,0.0,,Cash,STR008,Ramirezstad,South,100,838cc137-13aa-49c8-afb2-78fda391ffdb
TXN009641,2024-10-31,SKU046,Minimalist Sandals Fall,Footwear,Sandals,Casual,100.59,78.04,2,201.18,0.0,,Gift Card,STR001,North Noahstad,South,37,2ee94ed9-a0c6-4223-8435-9252319dd940
TXN009642,2020-09-24,SKU032,Trendy Bracelets Kind,Jewelry,Bracelets,Formal,57.1,29.65,10,571.0,0.0,,Credit Card,STR005,Lake Chad,West,15,c0ac430a-9948-4f82-9831-b802c3c2aee6
TXN009643,2023-04-21,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,3,519.99,18.51,PROMO005,Credit Card,STR014,East Lydiamouth,West,35,
TXN009644,2020-04-22,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,8,1340.72,,,Credit Card,STR010,,Northeast,65,
TXN009645,2024-12-27,SKU036,Stylish Fragrances Fall,BEAUTY,Fragrances,Formal,159.08,118.08,3,477.24,0.0,,Cash,STR013,Lake Mark,Northeast,79,
TXN009646,2024-12-04,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,2,398.52,0.0,,Cash,STR003,Herrerafurt,South,75,
TXN009647,2024-10-16,SKU037,vintage handbags table,Accessories,Handbags,Casual,77.32,48.2,10,773.2,3.77,PROMO001,UPI,STR010,Jacquelineland,Northeast,4,
TXN009648,2024-10-23,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,10,1733.3,0.0,,Gift Card,STR012,,Northeast,40,
TXN009649,2023-03-24,SKU022,Trendy Sneakers Early,Footwear,Sneakers,Formal,65.77,36.01,7,460.39,0.44,PROMO002,UPI,STR002,Cassandraton,West,34,df586eff-5296-4cf3-8b30-bb4c2ac96b60
TXN009650,2024-07-28,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,6,617.04,0.0,,Cash,STR014,East Lydiamouth,West,76,
TXN009651,2022-08-20,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,10,1605.0,0.0,,Cash,STR009,West Michael,Northeast,0,
TXN009652,2024-02-08,SKU034,Elegant Dresses List,Clothing,Dresses,Casual,173.33,90.35,8,1386.64,0.0,,Credit Card,STR014,East Lydiamouth,West,72,
TXN009653,2021-03-07,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,8,1350.8,12.6,PROMO003,Credit Card,STR005,Lake Chad,West,1,
TXN009654,2020-08-01,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,3,365.88,0.0,,Credit Card,STR003,Herrerafurt,South,29,
TXN009655,2021-04-22,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,2,271.52,0.0,,UPI,STR004,,Midwest,96,
TXN009656,2020-01-19,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,7,1362.62,0.0,,Credit Card,STR001,North Noahstad,South,96,
TXN009657,2020-10-21,SKU050,Chic Fragrances Great,Beauty,Fragrances,Seasonal,187.59,105.29,2,375.18,5.64,PROMO001,Credit Card,STR008,Ramirezstad,South,51,
TXN009658,2022-07-01,SKU016,Classic Necklaces Performance,Jewelry,Necklaces,Formal,56.86,38.01,10,568.6,0.0,,Credit Card,STR015,Adamsborough,South,0,
TXN009659,2024-12-30,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,6,1019.52,0.0,,UPI,STR003,Herrerafurt,South,80,
TXN009660,2021-01-12,SKU003,Elzgant Belts Ago,Accessories,Belts,Seasonal,,83.37,6,699.84,12.14,PROMO002,UPI,STR009,West Michael,Northeast,39,af5a01cc-d851-45ac-93aa-9b2750f32ab5
TXN009661,2022-05-31,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,2,339.84,0.0,,Credit Card,STR012,South Noah,Northeast,27,
TXN009662,2021-10-18,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,2,330.08,0.0,,Cash,STR011,New Jessica,Midwest,100,af793d4a-457e-45cb-8d13-1338ccc4c0a9
TXN009663,2024-03-02,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,5,609.0,14.79,PROMO002,UPI,STR006,Port Keith,South,29,
TXN009664,2023-12-22,SKU027,Elegant Boots Decide,Footwear,Boots,Casual,55.77,37.38,2,111.54,13.83,PROMO005,Credit Card,STR007,Port Jesseville,Midwest,60,
TXN009665,10/17/2021,SKU002,Vintage Makeup Brother,Beauty,Makeup,Seasonal,16.04,8.47,8,128.32,0.0,,UPI,STR003,Herrerafurt,South,80,
TXN009666,2024-09-20,SKU039,Stylish Dresses According,Clothing,Dresses,Casual,111.89,60.65,1,111.89,1.48,PROMO001,Credit Card,STR001,North Noahstad,South,47,188889ce-5cce-495d-b037-7c52b2adffa6
TXN009667,2021-11-18,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,1,159.08,0.0,,Cash,STR015,Adamsborough,South,9,
TXN009668,2022-11-02,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,9,1791.72,0.0,,Credit Card,STR015,,South,44,
TXN009669,2021-07-16,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,199.08,138.35,4,796.32,0.0,,UPI,STR011,New Jessica,Midwest,8,d2c4c286-5a04-41c9-947d-efcf88cfc53d
TXN009670,2021-03-06,SKU049, Minimalist Makeup Source ,Beauty,Makeup,Seasonal,17.55,9.21,4,70.2,0.0,,Gift Card,STR001,North Noahstad,South,7,84a6d693-230f-4e69-834d-42fd24caabcb
TXN009671,2020-10-27,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,3,569.7,0.0,,Cash,STR013,Lake Mark,Northeast,86,7c2257a0-c75f-4368-9f7d-dbb1480afe9f
TXN009672,2022-08-16,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,6,1139.4,0.0,,UPI,STR002,Cassandraton,West,0,
TXN009673,2024-05-07,SKU015,Stylish Fragrances Begin,Beauty,Fragrances,Formal,134.53,83.23,6,807.18,1.64,PROMO005,Credit Card,STR003,Herrerafurt,South,0,
TXN009674,2023-06-27,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,,30.9,7,362.11,8.18,PROMO003,Cash,STR004,New Kellystad,Midwest,0,2790e92f-37c6-4c5d-9a38-0e8e29bc4734
TXN009675,2023-11-27,SKU007,Luxurious Skincare Dog,Beauty,Skincare,Casual,111.88,88.6,3,335.64,2.0,PROMO003,Gift Card,STR014,East Lydiamouth,West,26,
TXN009676,2024-12-18,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,1,86.22,0.0,,Cash,STR007,Port Jesseville,Midwest,67,303c1503-d4e2-4134-b89a-e4fd80ddb386
TXN009677,2024-11-24,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,6,105.3,0.0,,Cash,STR010,Jacquelineland,Northeast,40,
TXN009678,2021-10-01,SKU001,Stylish Pants Purpose,Clothing,Pants,Formal,52.41,37.78,8,419.28,0.0,,Credit Card,STR009,West Michael,Northeast,14,9d09a404-8f04-4721-a5a5-829ecb8c1d76
TXN009679,2020-10-20,SKU029,Luxurious Makeup Rate,Beauty,Makeup,Casual,189.9,104.36,9,1709.1,0.0,,Gift Card,STR006,Port Keith,South,62,
TXN009680,2023-01-21,SKU008,Modern Necklaces Chair,Jewelry,Necklaces,Seasonal,167.59,114.89,10,1675.9,19.12,PROMO003,UPI,STR002,Cassandraton,West,96,
TXN009681,2023-03-10,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,5,825.2,0.0,,Gift Card,STR014,East Lydiamouth,West,52,86912efe-f3d6-49f2-94d7-b0cab08d1676
TXN009682,2022-07-03,SKU011,Chic Sandals Require,Footwear,Sandals,Formal,49.81,28.89,3,149.43,0.0,,UPI,STR012,South Noah,Northeast,82,8d15baef-b669-4d0a-8837-6bbcd89806fd
TXN009683,2024-06-13,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,10,1590.8,15.28,PROMO001,UPI,STR014,East Lydiamouth,West,49,
TXN009684,2022-07-08,SKU037,Vintage Handbags Table,Accessories,Handbags,Casual,77.32,48.2,8,618.56,0.0,,Credit Card,STR003,Herrerafurt,South,18,1d2cec89-cd75-46de-819d-5186b3c7a1a8
TXN009685,2020-12-02,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,7,130.97,0.0,,UPI,STR006,Port Keith,South,52,
TXN009686,2021-02-04,SKU049,Minimalist Makeup Source,Beauty,Makeup,Seasonal,17.55,9.21,3,52.65,,,Credit Card,STR011,New Jessica,Midwest,50,
TXN009687,2022-03-16,SKU013,Bohemian Earrings Wait,Jewelry,Earrings,Formal,51.73,30.9,17,1022.14,0.0,,Credit Card,STR004,New Kellystad,Midwest,72,138ef8cc-ea81-44ad-b5e2-c2fa6ad73453
TXN009688,2021-07-07,SKU038,Trendy Pants True,Unknown,Pants,Seasonal,21.52,15.46,10,215.2,0.0,,UPI,STR007,Port Jesseville,Midwest,58,ec6494e0-2198-4e3c-919f-cf311dd73f1f
TXN009689,2024-01-24,SKU026,Chic Makeup Option,Beauty,Makeup,Seasonal,102.84,54.87,7,719.88,0.0,,Credit Card,STR008,ramirezstad,South,82,
TXN009690,2023-08-23,SKU036,Stylish Fragrances Fall,Beauty,Fragrances,Formal,159.08,118.08,1,159.08,0.0,,Credit Card,STR004,New Kellystad,Midwest,7,
TXN009691,2021-10-30,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,5,697.6,4.03,PROMO003,UPI,STR001,North Noahstad,South,55,
TXN009692,2024-04-27,SKU019,Classic Dresses All,Clothing,Dresses,Seasonal,160.5,100.58,10,1605.0,19.83,PROMO001,Credit Card,STR011,New Jessica,Midwest,47,
TXN009693,2023-08-02,SKU044,Bohemian Earrings Knowledge,Jewelry,Earrings,Formal,135.76,87.7,7,950.32,0.0,,UPI,STR003,Herrerafurt,South,54,
TXN009694,2020-10-12,SKU025,Classic Handbags Agreement,Accessories,Handbags,Formal,112.48,82.51,7,787.36,0.0,,Credit Card,STR008,Ramirezstad,South,10,
TXN009695,2022-03-09,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,4,745.96,10.98,PROMO002,Credit Card,STR012,South Noah,Northeast,76,
TXN009696,2024-08-10,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,1,165.04,0.0,,UPI,STR001,North Noahstad,South,44,d12972d3-2396-4b83-9cd1-4b22b0e8b2fa
TXN009697,2022-07-15,SKU009,Trendy Sneakers Since,Footwear,Sneakers,Casual,18.71,10.63,5,93.55,0.0,,Cash,STR013,Lake Mark,Northeast,80,
TXN009698,2021-12-19,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,4,344.88,0.0,,Credit Card,STR007,Port Jesseville,Midwest,94,
TXN009699,2020-03-30,SKU024,Modern Makeup Play,Beauty,Makeup,Seasonal,169.92,110.84,3,509.76,0.0,,UPI,STR011,New Jessica,Midwest,67,
TXN009700,2023-04-17,SKU004,Luxurious Skincare Site,Beauty,Skincare,Casual,121.96,90.6,2,281.17,,,UPI,STR002,Cassandraton,West,17,
TXN009701,2020-08-07,SKU031,Vintage Belts Offer,Accessories,Belts,Formal,,138.35,10,1990.8,0.0,,Cash,STR007,Port_Jesseville,Midwest,18,
TXN009702,2023-11-17,SKU045,Elegant Scarves Grow,Accessories,Scarves,Casual,,79.55,2,240.08,8.92,PROMO002,Credit Card,STR006,Port Keith,South,61,57904515-f859-496d-837a-9ab085eb43c8
TXN009703,2020-10-06,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,9,913.14,0.0,,Credit Card,STR013,Lake Mark,Northeast,67,
TXN009704,2020-02-24,SKU002,vintage makeup brother,Beauty,Makeup,Seasonal,,8.47,5,80.2,10.39,PROMO002,UPI,STR006,Port Keith,South,27,075cc8eb-4dff-49aa-b5bb-abce2c15c4ad
TXN009705,2020-03-17,SKU018,Luxurious Handbags Almost,Accessories,Handbags,Seasonal,27.27,14.02,10,223.03,17.67,PROMO001,Cash,STR005,Lake Chad,West,42,
TXN009706,2022-09-16,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,1,50.7,0.0,,UPI,STR008,Ramirezstad,South,17,
TXN009707,2021-06-26,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,10,862.2,,,Gift Card,STR003,Herrerafurt,South,73,
TXN009708,2022-09-17,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,8,689.76,0.0,,UPI,STR001,North Noahstad,South,58,
TXN009709,2022-09-18,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,7,603.54,0.0,,Credit Card,STR005,Lake Chad,West,84,
TXN009710,2020-01-08,SKU041,Bohemian Makeup Sure,Beauty,Makeup,Casual,168.85,133.51,10,1688.5,0.0,,Credit Card,STR001,North Noahstad,South,45,
TXN009711,2023-03-03,SKU010,Trendy Sandals Blue,Footwear,Sandals,Casual,82.22,52.29,6,493.32,0.0,,UPI,STR008,Ramirezstad,South,45,2471a957-b1b9-4d9d-9b58-3dd920f36e92
TXN009712,2021-04-14,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,6,1195.56,0.0,,UPI,STR014,East Lydiamouth,West,15,
TXN009713,06/30/2022,SKU030,Stylish Fragrances Science,Beauty,Fragrances,Formal,186.49,135.5,4,745.96,15.64,PROMO005,Gift Card,STR002,Cassandraton,West,74,
TXN009714,2024-06-17,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,3,85.14,14.33,PROMO002,Gift Card,STR004,New Kellystad,Midwest,46,
TXN009715,2020-12-04,SKU012,Classic Pants Sit,Clothing,Pants,Seasonal,111.49,63.93,6,589.99,0.0,,Credit Card,STR007,Port Jesseville,Midwest,23,
TXN009716,2023-03-11,SKU014,Chic Dresses Offer,Clothing,Dresses,Casual,86.22,44.82,8,688.56,,,Credit Card,STR001,North Noahstad,South,39,
TXN009717,2020-05-03,SKU048,Stylish Makeup Dinner,Beauty,Makeup,Seasonal,86.72,67.86,5,433.6,0.0,,Cash,STR014,EAST LYDIAMOUTH,West,38,
TXN009718,2022-05-31,SKU028,Luxurious Dresses Sense,Clothing,Dresses,Seasonal,165.04,130.94,1,165.04,18.14,PROMO002,Cash,STR009,West Michael,Northeast,60,20168e6d-4eb3-4f63-ba00-c83eb023dbc3
TXN009719,07/29/2020,SKU020,Minimalist Tops Better,Clothing,Tops,Formal,199.26,131.26,10,1992.6,0.3,PROMO003,UPI,STR004,New Kellystad,Midwest,41,
TXN009720,2020-09-18,SKU006,Vintage Sandals Election,Footwear,Sandals,Casual,28.38,21.41,1,28.38,17.0,PROMO005,UPI,STR013,Lake Mark,Northeast,8,
TXN009721,2020-03-19,SKU023,Modern Pants Mouth,Clothing,Pants,Seasonal,194.66,141.83,13,2530.58,,,Gift Card,STR014,East Lydiamouth,West,25,141f746e-fb29-4f36-a155-fba835b823e4
TXN009722,2024-06-27,SKU042,Luxurious Handbags Collection,Accessories,Handbags,Formal,101.46,77.05,8,811.68,3.06,PROMO003,Credit Card,STR006,Port Keith,South,20,
TXN009723,2022-11-16,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,6,304.2,15.02,PROMO004,UPI,STR012,South Noah,Northeast,82,c8b62c18-c355-453e-b0d9-751c6cc0067f
TXN009724,2022-10-22,SKU040,Stylish Scarves Song,ACCESSORIES,Scarves,Formal,176.15,92.06,3,528.45,0.0,,Credit Card,STR005,Lake Chad,West,7,
TXN009725,2024-08-17,SKU046,Minimalist Sandals Fall,Footwears,Sandals,Casual,100.59,78.04,8,804.72,0.0,,Credit Card,STR003,Herrerafurt,South,84,
TXN009726,2021-01-19,SKU035,Luxurious Scarves Perform,Accessories,Scarves,Seasonal,50.7,27.36,7,354.9,,,UPI,STR011,New Jessica,Midwest,0,
TXN009727,2023-11-19,SKU033,Stylish Pants Discussion,Clothing,Pants,Seasonal,121.8,61.16,6,730.8,0.0,,Credit Card,STR009,West Michael,Northeast,15,
TXN009728,2024-09-21,SKU021,Trendy Makeup Discover,Beauty,Makeup,Seasonal,139.52,92.24,7,976.64,,,Gift Card,STR005,Lake Chad,West,73,
